customer_id,age,state,account_age_days,tier,device_type,kyc_status,registration_date,is_churned,churn_date
CUST_005935,56.0,Penang,21,Basic,iOS,Verified,2024-10-10,0,
CUST_005936,57.0,Selangor,340,Basic,Android,Verified,2023-11-26,0,
CUST_005937,48.0,Kelantan,139,Basic,iOS,Verified,2024-06-14,0,
CUST_005938,48.0,Sarawak,134,Basic,,Verified,2024-06-19,0,
CUST_005939,25.0,Kuala Lumpur,73,Basic,Android,Verified,2024-08-19,0,
CUST_005940,53.0,Johor,673,Basic,Android,Verified,2022-12-28,0,
CUST_005941,43.0,Kelantan,435,Gold,Android,Verified,2023-08-23,0,
CUST_005942,24.0,Kelantan,311,Basic,Android,Verified,2023-12-25,0,
CUST_005943,47.0,Sabah,41,Basic,Android,Verified,2024-09-20,0,
CUST_005944,28.0,Sarawak,236,Silver,iOS,Verified,2024-03-09,0,
CUST_005945,18.0,Perak,37,Basic,iOS,Verified,2024-09-24,1,2024-10-23
CUST_005946,57.0,,155,Basic,Android,Verified,2024-05-29,1,2024-10-06
CUST_005947,29.0,Kuala Lumpur,821,Gold,Android,Verified,2022-08-02,0,
CUST_005948,39.0,Selangor,41,Basic,iOS,Verified,2024-09-20,0,
CUST_005949,33.0,Kuala Lumpur,536,Basic,iOS,Verified,2023-05-14,1,2024-10-08
CUST_005950,31.0,Selangor,250,Basic,iOS,Verified,2024-02-24,0,
CUST_005951,34.0,Penang,207,Basic,Android,Incomplete,2024-04-07,1,2024-10-08
CUST_005952,39.0,Sarawak,8,Basic,Android,Verified,2024-10-23,0,
CUST_005953,64.0,Kelantan,168,Basic,Both,Verified,2024-05-16,0,
CUST_005954,32.0,Kuala Lumpur,213,Silver,iOS,Verified,2024-04-01,0,
CUST_005955,25.0,Terengganu,519,Basic,Both,Verified,2023-05-31,1,2024-10-22
CUST_005956,31.0,Kelantan,78,Basic,Both,Verified,2024-08-14,0,
CUST_005957,24.0,Johor,1308,Gold,Android,Verified,2021-04-02,0,
CUST_005958,36.0,Pahang,46,Basic,,Verified,2024-09-15,0,
CUST_005959,44.0,Selangor,170,Silver,Android,Verified,2024-05-14,0,
CUST_005960,39.0,Pahang,127,Basic,Android,Verified,2024-06-26,0,
CUST_005961,23.0,Johor,259,Basic,Android,Verified,2024-02-15,1,2024-10-04
CUST_005962,25.0,Terengganu,531,Basic,iOS,Verified,2023-05-19,0,
CUST_005963,63.0,Kuala Lumpur,362,Basic,iOS,Verified,2023-11-04,0,
CUST_005964,27.0,Johor,159,Basic,iOS,Verified,2024-05-25,0,
CUST_005965,39.0,Penang,941,Basic,,Verified,2022-04-04,0,
CUST_005966,27.0,Kuala Lumpur,95,Basic,iOS,Verified,2024-07-28,0,
CUST_005967,26.0,Selangor,14,Basic,iOS,Verified,2024-10-17,0,
CUST_005968,36.0,Selangor,453,Basic,Android,Verified,2023-08-05,0,
CUST_005969,40.0,Selangor,220,Basic,Android,Verified,2024-03-25,0,
CUST_005970,45.0,Selangor,171,Silver,Both,Verified,2024-05-13,1,2024-10-23
CUST_005971,38.0,Sarawak,724,Gold,Android,Verified,2022-11-07,0,
CUST_005972,44.0,Johor,198,Basic,Android,Verified,2024-04-16,0,
CUST_005973,52.0,Sabah,431,Basic,iOS,Verified,2023-08-27,0,
CUST_005974,34.0,Johor,77,Basic,Android,Verified,2024-08-15,1,2024-10-21
CUST_005975,71.0,Penang,249,Silver,Android,Verified,2024-02-25,0,
CUST_005976,34.0,Sabah,179,Silver,Both,Verified,2024-05-05,1,2024-10-02
CUST_005977,33.0,Selangor,251,Basic,Android,Verified,2024-02-23,0,
CUST_005978,39.0,Selangor,257,Silver,Android,Verified,2024-02-17,1,2024-10-03
CUST_005979,32.0,Kuala Lumpur,49,Basic,iOS,Verified,2024-09-12,1,2024-10-06
CUST_005980,20.0,Selangor,239,Basic,iOS,Verified,2024-03-06,1,2024-10-13
CUST_005981,37.0,Penang,652,Silver,Android,Verified,2023-01-18,0,
CUST_005982,38.0,Johor,312,Basic,Android,Verified,2023-12-24,0,
CUST_005983,53.0,Terengganu,795,Premium,iOS,Verified,2022-08-28,0,
CUST_005984,31.0,Johor,201,Basic,iOS,Verified,2024-04-13,1,2024-10-28
CUST_005985,18.0,Selangor,186,Basic,Both,Verified,2024-04-28,0,
CUST_005986,43.0,Penang,312,Silver,iOS,Verified,2023-12-24,0,
CUST_005987,28.0,Kuala Lumpur,483,Silver,,Verified,2023-07-06,0,
CUST_005988,34.0,Selangor,31,Basic,iOS,Verified,2024-09-30,1,2024-10-05
CUST_005989,39.0,Sabah,364,Silver,iOS,Verified,2023-11-02,0,
CUST_005990,25.0,Kuala Lumpur,544,Gold,Both,Verified,2023-05-06,1,2024-10-17
CUST_005991,51.0,Kuala Lumpur,659,Silver,iOS,Verified,2023-01-11,1,2024-10-07
CUST_005992,24.0,Johor,115,Basic,iOS,Verified,2024-07-08,0,
CUST_005993,,Selangor,322,Basic,Both,Verified,2023-12-14,0,
CUST_005994,30.0,Sabah,115,Silver,Android,Verified,2024-07-08,1,2024-10-08
CUST_005995,22.0,Johor,131,Basic,iOS,Verified,2024-06-22,0,
CUST_005996,45.0,Selangor,9,Basic,Android,Verified,2024-10-22,0,
CUST_005997,32.0,Kuala Lumpur,162,Basic,,Verified,2024-05-22,0,
CUST_005998,37.0,Terengganu,277,Basic,Android,Verified,2024-01-28,0,
CUST_005999,47.0,Johor,323,Basic,Android,Verified,2023-12-13,1,2024-10-27
CUST_006000,38.0,Selangor,64,Basic,Android,Verified,2024-08-28,1,2024-10-21
CUST_006001,48.0,Sabah,685,Basic,Android,Incomplete,2022-12-16,0,
CUST_006002,35.0,Terengganu,170,Basic,Android,Verified,2024-05-14,0,
CUST_006003,25.0,Kuala Lumpur,585,Gold,Android,Verified,2023-03-26,0,
CUST_006004,48.0,Sarawak,62,Basic,iOS,Verified,2024-08-30,0,
CUST_006005,19.0,Pahang,774,Premium,Android,Verified,2022-09-18,1,2024-10-21
CUST_006006,45.0,Sabah,277,Basic,Android,Verified,2024-01-28,0,
CUST_006007,63.0,Selangor,260,Silver,iOS,Verified,2024-02-14,0,
CUST_006008,33.0,Perak,1200,Gold,Both,Verified,2021-07-19,0,
CUST_006009,33.0,Johor,384,Basic,iOS,Verified,2023-10-13,0,
CUST_006010,52.0,Kuala Lumpur,121,Basic,Android,Verified,2024-07-02,1,2024-10-17
CUST_006011,46.0,Kelantan,43,Basic,Android,Verified,2024-09-18,0,
CUST_006012,35.0,Penang,730,Gold,Both,Verified,2022-11-01,0,
CUST_006013,20.0,Kuala Lumpur,1001,Silver,Android,Verified,2022-02-03,0,
CUST_006014,30.0,Johor,62,Basic,Android,Verified,2024-08-30,0,
CUST_006015,42.0,Penang,21,Basic,iOS,Verified,2024-10-10,1,2024-10-02
CUST_006016,21.0,Pahang,54,Basic,iOS,Verified,2024-09-07,1,2024-10-05
CUST_006017,28.0,Sarawak,392,Gold,Android,Verified,2023-10-05,0,
CUST_006018,29.0,Penang,162,Basic,Android,Verified,2024-05-22,1,2024-10-26
CUST_006019,45.0,Johor,840,Premium,Both,Verified,2022-07-14,0,
CUST_006020,32.0,Kuala Lumpur,220,Basic,Android,Verified,2024-03-25,0,
CUST_006021,41.0,Johor,42,Basic,Both,Verified,2024-09-19,0,
CUST_006022,22.0,Kuala Lumpur,650,Gold,Android,Verified,2023-01-20,0,
CUST_006023,28.0,Penang,140,Basic,Android,Verified,2024-06-13,0,
CUST_006024,18.0,Selangor,160,Basic,iOS,Verified,2024-05-24,0,
CUST_006025,43.0,Kuala Lumpur,223,Basic,Both,Verified,2024-03-22,0,
CUST_006026,30.0,Terengganu,1134,Premium,Android,Verified,2021-09-23,0,
CUST_006027,53.0,Kuala Lumpur,0,Basic,Android,Verified,2024-10-31,1,2024-10-19
CUST_006028,29.0,Sabah,567,Basic,iOS,Verified,2023-04-13,0,
CUST_006029,41.0,Selangor,141,Silver,Android,Verified,2024-06-12,0,
CUST_006030,30.0,Sabah,878,Premium,Both,Verified,2022-06-06,0,
CUST_006031,24.0,Kuala Lumpur,1020,Premium,Android,Verified,2022-01-15,0,
CUST_006032,40.0,Terengganu,17,Basic,iOS,Verified,2024-10-14,0,
CUST_006033,49.0,Penang,127,Basic,Android,Verified,2024-06-26,0,
CUST_006034,37.0,Terengganu,240,Basic,iOS,Verified,2024-03-05,0,
CUST_006035,43.0,Sarawak,77,Basic,Both,Verified,2024-08-15,0,
CUST_006036,56.0,Selangor,238,Basic,Both,Verified,2024-03-07,0,
CUST_006037,39.0,Kuala Lumpur,261,Silver,Android,Verified,2024-02-13,0,
CUST_006038,43.0,Selangor,82,Basic,Android,Verified,2024-08-10,1,2024-10-05
CUST_006039,33.0,Selangor,6,Basic,Android,Verified,2024-10-25,1,2024-10-30
CUST_006040,39.0,Selangor,161,Basic,Both,Verified,2024-05-23,1,2024-10-10
CUST_006041,38.0,Pahang,231,Basic,Both,Verified,2024-03-14,0,
CUST_006042,18.0,Selangor,240,Basic,iOS,Verified,2024-03-05,0,
CUST_006043,26.0,Selangor,5,Basic,iOS,Verified,2024-10-26,0,
CUST_006044,36.0,Kuala Lumpur,34,Basic,Android,Verified,2024-09-27,0,
CUST_006045,39.0,Johor,189,Basic,iOS,Verified,2024-04-25,0,
CUST_006046,34.0,Selangor,1272,Premium,Android,Verified,2021-05-08,0,
CUST_006047,41.0,Sabah,1926,Premium,,Verified,2019-07-24,0,
CUST_006048,52.0,Pahang,280,Silver,iOS,Verified,2024-01-25,0,
CUST_006049,38.0,Sabah,60,Basic,Both,Verified,2024-09-01,1,2024-10-21
CUST_006050,39.0,Kuala Lumpur,469,Gold,Android,Verified,2023-07-20,1,2024-10-14
CUST_006051,37.0,Kuala Lumpur,248,Basic,iOS,Incomplete,2024-02-26,1,2024-10-04
CUST_006052,27.0,Penang,43,Basic,Android,Verified,2024-09-18,1,2024-10-06
CUST_006053,18.0,Johor,163,Silver,Android,Verified,2024-05-21,0,
CUST_006054,53.0,Selangor,137,Basic,,Verified,2024-06-16,0,
CUST_006055,38.0,Kuala Lumpur,61,Basic,iOS,Verified,2024-08-31,0,
CUST_006056,22.0,Kuala Lumpur,343,Basic,iOS,Verified,2023-11-23,0,
CUST_006057,39.0,Kuala Lumpur,397,Gold,iOS,Verified,2023-09-30,0,
CUST_006058,23.0,Johor,546,Silver,Android,Verified,2023-05-04,0,
CUST_006059,38.0,Selangor,218,Basic,iOS,Verified,2024-03-27,1,2024-10-21
CUST_006060,51.0,Selangor,155,Basic,iOS,Verified,2024-05-29,1,2024-10-25
CUST_006061,27.0,Kuala Lumpur,566,Gold,iOS,Verified,2023-04-14,1,2024-10-05
CUST_006062,21.0,Sabah,2,Basic,iOS,Verified,2024-10-29,1,2024-10-30
CUST_006063,18.0,Johor,320,Basic,Android,Verified,2023-12-16,0,
CUST_006064,29.0,Kuala Lumpur,805,Premium,Both,Verified,2022-08-18,0,
CUST_006065,39.0,Kelantan,225,Silver,Android,Verified,2024-03-20,0,
CUST_006066,42.0,Selangor,199,Basic,Both,Verified,2024-04-15,1,2024-10-27
CUST_006067,33.0,Johor,1426,Gold,iOS,Verified,2020-12-05,0,
CUST_006068,41.0,Penang,104,Silver,Android,Verified,2024-07-19,1,2024-10-12
CUST_006069,42.0,Kuala Lumpur,769,Premium,iOS,Verified,2022-09-23,0,
CUST_006070,25.0,Penang,1015,Premium,Android,Verified,2022-01-20,1,2024-10-20
CUST_006071,24.0,Penang,297,Basic,Android,Verified,2024-01-08,1,2024-10-20
CUST_006072,23.0,Kelantan,247,Basic,Android,Verified,2024-02-27,0,
CUST_006073,20.0,Penang,403,Basic,Android,Verified,2023-09-24,0,
CUST_006074,42.0,Selangor,770,Basic,Android,Verified,2022-09-22,0,
CUST_006075,49.0,Selangor,616,Silver,Both,Verified,2023-02-23,1,2024-10-11
CUST_006076,18.0,Kelantan,124,Basic,Android,Verified,2024-06-29,0,
CUST_006077,22.0,Sarawak,339,Silver,,Verified,2023-11-27,0,
CUST_006078,39.0,Pahang,31,Basic,,Verified,2024-09-30,0,
CUST_006079,24.0,Johor,211,Silver,iOS,Verified,2024-04-03,0,
CUST_006080,45.0,Kuala Lumpur,454,Gold,Android,Verified,2023-08-04,1,2024-10-25
CUST_006081,49.0,Johor,383,Basic,iOS,Verified,2023-10-14,0,
CUST_006082,34.0,Kuala Lumpur,291,Silver,iOS,Verified,2024-01-14,0,
CUST_006083,58.0,Kuala Lumpur,710,Basic,Both,Verified,2022-11-21,0,
CUST_006084,22.0,Johor,311,Basic,Android,Verified,2023-12-25,0,
CUST_006085,34.0,Perak,266,Silver,Android,Verified,2024-02-08,1,2024-10-02
CUST_006086,46.0,Selangor,1639,Basic,Android,Verified,2020-05-06,0,
CUST_006087,20.0,Perak,363,Silver,iOS,Verified,2023-11-03,0,
CUST_006088,31.0,Selangor,316,Silver,iOS,Verified,2023-12-20,0,
CUST_006089,32.0,Sarawak,199,Basic,,Verified,2024-04-15,0,
CUST_006090,58.0,Sabah,719,Silver,Android,Verified,2022-11-12,0,
CUST_006091,55.0,Kuala Lumpur,784,Premium,Both,Verified,2022-09-08,0,
CUST_006092,38.0,Selangor,1173,Premium,Both,Verified,2021-08-15,0,
CUST_006093,27.0,Selangor,438,Gold,Android,Verified,2023-08-20,1,2024-10-07
CUST_006094,42.0,Perak,260,Basic,iOS,Verified,2024-02-14,0,
CUST_006095,30.0,Selangor,271,Basic,iOS,Verified,2024-02-03,0,
CUST_006096,24.0,Sarawak,1506,Premium,Both,Verified,2020-09-16,0,
CUST_006097,42.0,Kuala Lumpur,74,Basic,iOS,Verified,2024-08-18,0,
CUST_006098,37.0,Kuala Lumpur,193,Basic,Android,Verified,2024-04-21,0,
CUST_006099,,Pahang,288,Silver,Android,Verified,2024-01-17,1,2024-10-07
CUST_006100,18.0,Kuala Lumpur,7,Basic,Android,Verified,2024-10-24,1,2024-10-13
CUST_006101,38.0,Kuala Lumpur,109,Basic,Android,Incomplete,2024-07-14,1,2024-10-03
CUST_006102,48.0,Penang,391,Gold,iOS,Verified,2023-10-06,0,
CUST_006103,57.0,Perak,444,Gold,iOS,Verified,2023-08-14,0,
CUST_006104,24.0,Selangor,74,Basic,iOS,Verified,2024-08-18,0,
CUST_006105,43.0,Selangor,62,Basic,Android,Verified,2024-08-30,1,2024-10-21
CUST_006106,23.0,Penang,195,Basic,Android,Verified,2024-04-19,0,
CUST_006107,30.0,Penang,141,Silver,iOS,Verified,2024-06-12,0,
CUST_006108,49.0,Kuala Lumpur,91,Basic,Both,Verified,2024-08-01,0,
CUST_006109,36.0,Sabah,113,Basic,iOS,Verified,2024-07-10,0,
CUST_006110,30.0,Kuala Lumpur,193,Silver,iOS,Verified,2024-04-21,0,
CUST_006111,25.0,Selangor,92,Basic,Both,Verified,2024-07-31,0,
CUST_006112,18.0,Penang,263,Basic,Android,Verified,2024-02-11,0,
CUST_006113,38.0,Sarawak,335,Basic,Android,Verified,2023-12-01,0,
CUST_006114,36.0,Perak,30,Basic,Android,Verified,2024-10-01,1,2024-10-13
CUST_006115,22.0,Penang,728,Gold,iOS,Verified,2022-11-03,0,
CUST_006116,29.0,Kelantan,154,Basic,,Verified,2024-05-30,0,
CUST_006117,18.0,Selangor,319,Silver,Both,Verified,2023-12-17,0,
CUST_006118,38.0,Selangor,429,Basic,Both,Verified,2023-08-29,0,
CUST_006119,32.0,Perak,945,Premium,iOS,Verified,2022-03-31,0,
CUST_006120,54.0,Kelantan,880,Premium,Android,Verified,2022-06-04,0,
CUST_006121,21.0,Kuala Lumpur,68,Basic,iOS,Verified,2024-08-24,1,2024-10-01
CUST_006122,37.0,Pahang,19,Basic,Both,Verified,2024-10-12,0,
CUST_006123,36.0,Kuala Lumpur,68,Basic,Both,Verified,2024-08-24,0,
CUST_006124,22.0,Selangor,993,Premium,Android,Verified,2022-02-11,0,
CUST_006125,41.0,Selangor,319,Basic,Both,Verified,2023-12-17,1,2024-10-26
CUST_006126,37.0,Johor,26,Basic,iOS,Verified,2024-10-05,1,2024-10-06
CUST_006127,23.0,Penang,502,Gold,Android,Verified,2023-06-17,0,
CUST_006128,50.0,Selangor,1748,Gold,Android,Verified,2020-01-18,0,
CUST_006129,51.0,Johor,2,Basic,Android,Verified,2024-10-29,1,2024-10-13
CUST_006130,46.0,Pahang,247,Basic,iOS,Verified,2024-02-27,1,2024-10-10
CUST_006131,38.0,Penang,369,Gold,iOS,Verified,2023-10-28,0,
CUST_006132,34.0,Pahang,189,Basic,Both,Verified,2024-04-25,0,
CUST_006133,,Kuala Lumpur,390,Basic,iOS,Verified,2023-10-07,0,
CUST_006134,37.0,Johor,216,Basic,Android,Verified,2024-03-29,0,
CUST_006135,49.0,Penang,38,Basic,Android,Verified,2024-09-23,1,2024-10-08
CUST_006136,34.0,Kelantan,106,Basic,Android,Verified,2024-07-17,0,
CUST_006137,40.0,Kelantan,289,Silver,Android,Verified,2024-01-16,0,
CUST_006138,30.0,Kuala Lumpur,16,Basic,Android,Verified,2024-10-15,0,
CUST_006139,61.0,Selangor,600,Basic,iOS,Verified,2023-03-11,0,
CUST_006140,50.0,Selangor,782,Premium,Android,Verified,2022-09-10,0,
CUST_006141,40.0,Pahang,621,Basic,Both,Verified,2023-02-18,0,
CUST_006142,18.0,Perak,1067,Premium,iOS,Verified,2021-11-29,0,
CUST_006143,40.0,Sarawak,37,Basic,Android,Verified,2024-09-24,1,2024-10-29
CUST_006144,21.0,Penang,927,Premium,Android,Verified,2022-04-18,1,2024-10-17
CUST_006145,20.0,Johor,246,Basic,iOS,Verified,2024-02-28,0,
CUST_006146,43.0,Kelantan,321,Basic,Both,Verified,2023-12-15,0,
CUST_006147,18.0,Selangor,123,Basic,Android,Verified,2024-06-30,0,
CUST_006148,53.0,Kuala Lumpur,4,Basic,iOS,Verified,2024-10-27,1,2024-10-12
CUST_006149,36.0,Penang,383,Basic,Android,Verified,2023-10-14,1,2024-10-24
CUST_006150,54.0,Sarawak,133,Basic,iOS,Verified,2024-06-20,0,
CUST_006151,40.0,Kuala Lumpur,1641,Premium,Android,Incomplete,2020-05-04,1,2024-10-29
CUST_006152,40.0,Selangor,412,Gold,Android,Verified,2023-09-15,0,
CUST_006153,48.0,Selangor,37,Basic,Android,Verified,2024-09-24,0,
CUST_006154,37.0,Kuala Lumpur,298,Basic,Both,Verified,2024-01-07,0,
CUST_006155,63.0,Kuala Lumpur,76,Basic,iOS,Verified,2024-08-16,0,
CUST_006156,48.0,Kuala Lumpur,296,Basic,Android,Verified,2024-01-09,0,
CUST_006157,34.0,Penang,523,Gold,iOS,Verified,2023-05-27,0,
CUST_006158,18.0,Sarawak,241,Basic,iOS,Verified,2024-03-04,0,
CUST_006159,27.0,Penang,139,Basic,iOS,Verified,2024-06-14,0,
CUST_006160,32.0,Penang,135,Basic,Android,Verified,2024-06-18,0,
CUST_006161,52.0,,468,Gold,Android,Verified,2023-07-21,0,
CUST_006162,29.0,Kuala Lumpur,41,Basic,Android,Verified,2024-09-20,1,2024-10-21
CUST_006163,18.0,Selangor,367,Gold,Both,Verified,2023-10-30,0,
CUST_006164,36.0,Johor,734,Premium,Both,Verified,2022-10-28,0,
CUST_006165,22.0,Kuala Lumpur,883,Basic,iOS,Verified,2022-06-01,0,
CUST_006166,54.0,Kuala Lumpur,39,Basic,,Verified,2024-09-22,1,2024-10-10
CUST_006167,44.0,Selangor,869,Gold,Both,Verified,2022-06-15,0,
CUST_006168,40.0,Kelantan,64,Basic,Both,Verified,2024-08-28,0,
CUST_006169,43.0,Kuala Lumpur,750,Silver,Android,Verified,2022-10-12,0,
CUST_006170,50.0,Selangor,713,Basic,,Verified,2022-11-18,0,
CUST_006171,24.0,Terengganu,2,Basic,Android,Verified,2024-10-29,1,2024-10-22
CUST_006172,41.0,Kuala Lumpur,347,Basic,Android,Verified,2023-11-19,0,
CUST_006173,,Selangor,757,Gold,Android,Verified,2022-10-05,0,
CUST_006174,39.0,Selangor,10,Basic,Both,Verified,2024-10-21,0,
CUST_006175,26.0,Perak,719,Basic,Android,Verified,2022-11-12,0,
CUST_006176,38.0,Kuala Lumpur,93,Silver,Android,Verified,2024-07-30,0,
CUST_006177,41.0,Pahang,45,Basic,Both,Verified,2024-09-16,0,
CUST_006178,60.0,Selangor,785,Premium,,Verified,2022-09-07,0,
CUST_006179,31.0,Sarawak,361,Silver,Android,Verified,2023-11-05,0,
CUST_006180,18.0,Selangor,1130,Premium,Both,Verified,2021-09-27,0,
CUST_006181,18.0,Selangor,52,Basic,Both,Verified,2024-09-09,1,2024-10-11
CUST_006182,47.0,Kuala Lumpur,137,Basic,,Verified,2024-06-16,1,2024-10-30
CUST_006183,52.0,Pahang,1083,Gold,Both,Verified,2021-11-13,0,
CUST_006184,35.0,Johor,271,Basic,Android,Verified,2024-02-03,0,
CUST_006185,25.0,Selangor,508,Gold,Android,Verified,2023-06-11,0,
CUST_006186,18.0,Kelantan,462,Gold,Both,Verified,2023-07-27,0,
CUST_006187,30.0,Selangor,798,Premium,Both,Verified,2022-08-25,0,
CUST_006188,31.0,Penang,29,Basic,iOS,Verified,2024-10-02,0,
CUST_006189,36.0,Kuala Lumpur,509,Gold,Android,Verified,2023-06-10,0,
CUST_006190,43.0,Kuala Lumpur,241,Basic,iOS,Verified,2024-03-04,0,
CUST_006191,44.0,Penang,256,Silver,Android,Verified,2024-02-18,0,
CUST_006192,25.0,Johor,315,Basic,Both,Verified,2023-12-21,1,2024-10-11
CUST_006193,43.0,Kelantan,287,Basic,Both,Verified,2024-01-18,0,
CUST_006194,27.0,Pahang,139,Basic,,Verified,2024-06-14,0,
CUST_006195,25.0,Johor,20,Basic,Both,Verified,2024-10-11,0,
CUST_006196,31.0,Selangor,486,Basic,iOS,Verified,2023-07-03,0,
CUST_006197,32.0,Terengganu,242,Basic,iOS,Verified,2024-03-03,0,
CUST_006198,39.0,Selangor,89,Basic,iOS,Verified,2024-08-03,1,2024-10-10
CUST_006199,22.0,Kuala Lumpur,456,Gold,Android,Verified,2023-08-02,0,
CUST_006200,44.0,Kuala Lumpur,0,Basic,Android,Verified,2024-10-31,1,2024-10-19
CUST_006201,32.0,Selangor,1026,Basic,iOS,Incomplete,2022-01-09,1,2024-10-14
CUST_006202,29.0,Penang,893,Premium,iOS,Verified,2022-05-22,1,2024-10-26
CUST_006203,40.0,Kuala Lumpur,94,Silver,iOS,Verified,2024-07-29,0,
CUST_006204,38.0,Penang,842,Premium,Android,Verified,2022-07-12,0,
CUST_006205,32.0,Kuala Lumpur,5,Basic,Both,Verified,2024-10-26,0,
CUST_006206,40.0,Terengganu,41,Basic,Android,Verified,2024-09-20,0,
CUST_006207,28.0,Selangor,485,Basic,Both,Verified,2023-07-04,0,
CUST_006208,,Kuala Lumpur,276,Basic,Android,Verified,2024-01-29,0,
CUST_006209,18.0,Johor,29,Basic,Android,Verified,2024-10-02,0,
CUST_006210,,Selangor,90,Basic,iOS,Verified,2024-08-02,0,
CUST_006211,32.0,Selangor,148,Basic,Both,Verified,2024-06-05,0,
CUST_006212,22.0,Kuala Lumpur,142,Basic,Android,Verified,2024-06-11,0,
CUST_006213,49.0,Kuala Lumpur,490,Gold,Android,Verified,2023-06-29,0,
CUST_006214,27.0,Pahang,581,Gold,Android,Verified,2023-03-30,0,
CUST_006215,26.0,Kuala Lumpur,216,Silver,iOS,Verified,2024-03-29,0,
CUST_006216,34.0,Selangor,558,Gold,iOS,Verified,2023-04-22,0,
CUST_006217,32.0,Kelantan,288,Basic,iOS,Verified,2024-01-17,0,
CUST_006218,51.0,Selangor,423,Gold,iOS,Verified,2023-09-04,1,2024-10-15
CUST_006219,20.0,Selangor,153,Basic,Android,Verified,2024-05-31,0,
CUST_006220,26.0,Kuala Lumpur,47,Basic,Both,Verified,2024-09-14,1,2024-10-12
CUST_006221,27.0,Kuala Lumpur,40,Basic,Android,Verified,2024-09-21,0,
CUST_006222,30.0,Penang,566,Basic,Android,Verified,2023-04-14,0,
CUST_006223,26.0,Kuala Lumpur,604,Gold,iOS,Verified,2023-03-07,0,
CUST_006224,39.0,Sarawak,450,Gold,Android,Verified,2023-08-08,0,
CUST_006225,22.0,Kuala Lumpur,470,Silver,iOS,Verified,2023-07-19,1,2024-10-15
CUST_006226,30.0,Selangor,71,Basic,Android,Verified,2024-08-21,1,2024-10-13
CUST_006227,20.0,Penang,539,Basic,Android,Verified,2023-05-11,1,2024-10-29
CUST_006228,18.0,Kuala Lumpur,612,Basic,Android,Verified,2023-02-27,0,
CUST_006229,51.0,Selangor,962,Premium,Android,Verified,2022-03-14,0,
CUST_006230,34.0,Kuala Lumpur,973,Premium,Android,Verified,2022-03-03,1,2024-10-30
CUST_006231,31.0,Kuala Lumpur,74,Basic,iOS,Verified,2024-08-18,0,
CUST_006232,24.0,Johor,565,Silver,iOS,Verified,2023-04-15,0,
CUST_006233,32.0,Kuala Lumpur,505,Silver,Android,Verified,2023-06-14,0,
CUST_006234,45.0,Kelantan,164,Basic,Android,Verified,2024-05-20,0,
CUST_006235,47.0,Terengganu,46,Basic,iOS,Verified,2024-09-15,1,2024-10-28
CUST_006236,41.0,Kuala Lumpur,285,Silver,iOS,Verified,2024-01-20,1,2024-10-01
CUST_006237,,Kuala Lumpur,288,Basic,iOS,Verified,2024-01-17,0,
CUST_006238,30.0,Kuala Lumpur,176,Basic,Android,Verified,2024-05-08,0,
CUST_006239,34.0,Sabah,464,Gold,iOS,Verified,2023-07-25,1,2024-10-28
CUST_006240,23.0,Johor,799,Premium,iOS,Verified,2022-08-24,0,
CUST_006241,32.0,Perak,107,Silver,iOS,Verified,2024-07-16,0,
CUST_006242,27.0,Perak,116,Basic,Both,Verified,2024-07-07,0,
CUST_006243,45.0,Sarawak,1443,Premium,iOS,Verified,2020-11-18,0,
CUST_006244,31.0,Penang,140,Basic,Android,Verified,2024-06-13,0,
CUST_006245,42.0,Johor,86,Basic,Android,Verified,2024-08-06,1,2024-10-09
CUST_006246,62.0,Selangor,87,Basic,iOS,Verified,2024-08-05,0,
CUST_006247,55.0,Penang,345,Basic,Android,Verified,2023-11-21,0,
CUST_006248,36.0,Sabah,336,Basic,iOS,Verified,2023-11-30,0,
CUST_006249,25.0,Sarawak,480,Gold,Both,Verified,2023-07-09,0,
CUST_006250,42.0,Kuala Lumpur,155,Basic,Android,Verified,2024-05-29,0,
CUST_006251,35.0,Penang,193,Silver,Android,Incomplete,2024-04-21,0,
CUST_006252,55.0,Kuala Lumpur,303,Basic,,Verified,2024-01-02,0,
CUST_006253,18.0,Kuala Lumpur,702,Gold,Both,Verified,2022-11-29,0,
CUST_006254,29.0,Selangor,536,Basic,Android,Verified,2023-05-14,0,
CUST_006255,50.0,Sabah,4,Basic,iOS,Verified,2024-10-27,0,
CUST_006256,42.0,Selangor,150,Basic,Both,Verified,2024-06-03,0,
CUST_006257,38.0,Kelantan,30,Basic,iOS,Verified,2024-10-01,0,
CUST_006258,47.0,Kuala Lumpur,66,Basic,,Verified,2024-08-26,0,
CUST_006259,25.0,Kuala Lumpur,265,Basic,Both,Verified,2024-02-09,0,
CUST_006260,32.0,Johor,641,Gold,iOS,Verified,2023-01-29,0,
CUST_006261,46.0,Sarawak,73,Basic,iOS,Verified,2024-08-19,1,2024-10-11
CUST_006262,38.0,Selangor,317,Basic,Android,Verified,2023-12-19,0,
CUST_006263,29.0,Johor,118,Basic,Android,Verified,2024-07-05,0,
CUST_006264,19.0,Selangor,424,Basic,Android,Verified,2023-09-03,0,
CUST_006265,30.0,Kuala Lumpur,194,Basic,iOS,Verified,2024-04-20,0,
CUST_006266,43.0,Selangor,327,Basic,Android,Verified,2023-12-09,1,2024-10-21
CUST_006267,26.0,Kuala Lumpur,245,Basic,Android,Verified,2024-02-29,0,
