ticket_id,customer_id,ticket_date,category,priority,channel,resolution_time_hours,satisfaction_score,status
TKT_004526,CUST_005281,2024-08-02,Card,Low,Chat,17.14,4.0,Closed
TKT_004527,CUST_005282,2024-08-26,Technical,Medium,Email,18.12,2.0,Closed
TKT_004528,CUST_005284,2024-05-12,Fraud,Medium,Chat,1.17,2.0,Closed
TKT_004529,CUST_005286,2024-07-18,Transaction,High,Chat,39.09,2.0,Closed
TKT_004530,CUST_005286,2024-08-16,Transaction,Low,Email,47.69,3.0,Closed
TKT_004531,CUST_005287,2024-10-07,Card,Low,Chat,16.26,3.0,Closed
TKT_004532,CUST_005289,2024-06-04,Card,Medium,Chat,10.96,3.0,Closed
TKT_004533,CUST_005289,2024-09-20,Transaction,Low,Chat,20.23,3.0,Closed
TKT_004534,CUST_005289,2024-06-10,Transaction,Medium,Phone,38.43,5.0,Closed
TKT_004535,CUST_005290,2024-07-15,Other,High,Phone,21.19,5.0,Closed
TKT_004536,CUST_005294,2024-08-29,Other,Medium,Email,27.79,1.0,Closed
TKT_004537,CUST_005295,2024-09-26,Technical,Low,Phone,17.59,4.0,Closed
TKT_004538,CUST_005299,2024-08-03,Other,Medium,Chat,36.21,4.0,Closed
TKT_004539,CUST_005300,2024-05-21,Account,Medium,App,12.97,5.0,Closed
TKT_004540,CUST_005301,2024-07-01,Technical,Low,Chat,11.35,3.0,Closed
TKT_004541,CUST_005301,2024-10-28,Technical,Medium,App,29.37,2.0,Closed
TKT_004542,CUST_005302,2024-05-10,Account,Medium,App,10.41,5.0,Closed
TKT_004543,CUST_005302,2024-08-25,Account,Low,App,13.23,2.0,Closed
TKT_004544,CUST_005303,2024-06-25,Technical,High,App,7.62,2.0,Closed
TKT_004545,CUST_005303,2024-05-20,Technical,Low,Phone,29.0,2.0,Closed
TKT_004546,CUST_005303,2024-08-06,Transaction,Low,Chat,16.34,5.0,Closed
TKT_004547,CUST_005304,2024-06-19,Transaction,Low,Chat,49.8,5.0,Closed
TKT_004548,CUST_005305,2024-10-04,Other,Medium,App,16.44,3.0,Closed
TKT_004549,CUST_005306,2024-09-13,Technical,Low,Chat,10.36,3.0,Closed
TKT_004550,CUST_005307,2024-06-20,Account,Low,Chat,7.94,5.0,Closed
TKT_004551,CUST_005308,2024-08-17,Account,Low,Phone,50.28,4.0,Closed
TKT_004552,CUST_005308,2024-08-02,Account,Low,Chat,25.95,2.0,Closed
TKT_004553,CUST_005309,2024-08-03,Card,Low,Chat,28.16,4.0,Closed
TKT_004554,CUST_005311,2024-08-02,Other,Low,Phone,22.53,5.0,Closed
TKT_004555,CUST_005313,2024-07-04,Other,Medium,App,7.62,5.0,Closed
TKT_004556,CUST_005316,2024-09-03,Transaction,Low,Chat,32.44,2.0,Closed
TKT_004557,CUST_005316,2024-06-08,Other,Medium,App,1.88,4.0,Closed
TKT_004558,CUST_005316,2024-06-02,Card,Medium,App,11.84,5.0,Closed
TKT_004559,CUST_005317,2024-06-14,Technical,Medium,App,25.36,3.0,Closed
TKT_004560,CUST_005317,2024-09-20,Card,Low,Email,7.94,5.0,Closed
TKT_004561,CUST_005319,2024-07-14,Transaction,Medium,App,1.06,2.0,Closed
TKT_004562,CUST_005319,2024-05-30,Transaction,Low,App,14.34,3.0,Closed
TKT_004563,CUST_005322,2024-10-28,Card,Low,App,19.4,5.0,Closed
TKT_004564,CUST_005323,2024-07-12,Account,Low,Email,25.78,5.0,Closed
TKT_004565,CUST_005323,2024-07-17,Card,Medium,App,43.75,4.0,Closed
TKT_004566,CUST_005324,2024-07-21,Other,Low,Chat,14.26,5.0,Closed
TKT_004567,CUST_005326,2024-09-26,Transaction,Low,Email,5.83,5.0,Closed
TKT_004568,CUST_005326,2024-08-10,Technical,Medium,App,6.53,4.0,Closed
TKT_004569,CUST_005334,2024-10-14,Account,Low,Phone,16.6,4.0,Closed
TKT_004570,CUST_005335,2024-08-02,Transaction,Medium,Email,21.33,5.0,Closed
TKT_004571,CUST_005335,2024-06-30,Account,Medium,Chat,17.5,2.0,Closed
TKT_004572,CUST_005336,2024-05-15,Transaction,Medium,Email,15.98,5.0,Closed
TKT_004573,CUST_005339,2024-07-08,Account,Medium,App,10.79,5.0,Closed
TKT_004574,CUST_005341,2024-06-14,Other,Low,Phone,49.16,4.0,Closed
TKT_004575,CUST_005342,2024-06-02,Account,High,Phone,34.16,1.0,Closed
TKT_004576,CUST_005344,2024-08-04,Transaction,Low,Chat,8.87,2.0,Closed
TKT_004577,CUST_005344,2024-10-26,Other,Low,Email,31.95,3.0,Closed
TKT_004578,CUST_005344,2024-06-03,Card,Low,Phone,18.93,3.0,Closed
TKT_004579,CUST_005345,2024-05-23,Technical,Low,App,34.13,3.0,Closed
TKT_004580,CUST_005345,2024-09-23,Card,Medium,Chat,6.18,3.0,Closed
TKT_004581,CUST_005345,2024-10-28,Account,High,Chat,4.54,3.0,Closed
TKT_004582,CUST_005345,2024-08-13,Transaction,Medium,Phone,17.09,3.0,Closed
TKT_004583,CUST_005349,2024-05-28,Fraud,Medium,Email,5.7,5.0,Closed
TKT_004584,CUST_005349,2024-06-11,Transaction,High,Chat,21.86,2.0,Closed
TKT_004585,CUST_005351,2024-10-27,Other,Low,Phone,1.35,5.0,Closed
TKT_004586,CUST_005352,2024-09-12,Fraud,Low,Chat,10.79,3.0,Closed
TKT_004587,CUST_005352,2024-09-07,Technical,Low,App,20.63,5.0,Closed
TKT_004588,CUST_005353,2024-05-29,Transaction,Low,App,11.0,4.0,Closed
TKT_004589,CUST_005354,2024-09-23,Other,Medium,App,13.21,4.0,Closed
TKT_004590,CUST_005355,2024-09-13,Card,Medium,Email,49.81,4.0,Closed
TKT_004591,CUST_005356,2024-08-30,Account,Low,Email,24.04,1.0,Closed
TKT_004592,CUST_005358,2024-07-23,Other,Low,App,18.94,4.0,Closed
TKT_004593,CUST_005359,2024-10-09,Other,Low,Chat,1.91,2.0,Closed
TKT_004594,CUST_005359,2024-10-07,Technical,Medium,Chat,28.61,3.0,Closed
TKT_004595,CUST_005360,2024-05-28,Fraud,Medium,Chat,3.85,2.0,Closed
TKT_004596,CUST_005361,2024-08-13,Account,Low,Email,34.51,2.0,Closed
TKT_004597,CUST_005361,2024-06-21,Technical,Medium,App,47.21,4.0,Closed
TKT_004598,CUST_005365,2024-10-09,Transaction,High,Email,54.7,4.0,Closed
TKT_004599,CUST_005365,2024-07-30,Account,High,Email,14.82,3.0,Closed
TKT_004600,CUST_005365,2024-07-19,Transaction,Low,Chat,14.73,3.0,Closed
TKT_004601,CUST_005368,2024-07-26,Account,Medium,Chat,17.94,5.0,Closed
TKT_004602,CUST_005368,2024-06-10,Card,Low,Chat,12.13,4.0,Closed
TKT_004603,CUST_005369,2024-07-26,Technical,Medium,Email,2.41,1.0,Closed
TKT_004604,CUST_005370,2024-08-04,Fraud,Low,Chat,0.32,4.0,Closed
TKT_004605,CUST_005371,2024-05-09,Technical,Medium,Phone,9.31,2.0,Closed
TKT_004606,CUST_005372,2024-10-15,Other,Low,Phone,11.83,5.0,Closed
TKT_004607,CUST_005377,2024-09-28,Account,Low,Phone,61.33,4.0,Closed
TKT_004608,CUST_005380,2024-05-16,Transaction,Low,Phone,19.65,2.0,Closed
TKT_004609,CUST_005381,2024-06-28,Other,Medium,App,32.5,5.0,Closed
TKT_004610,CUST_005382,2024-05-16,Card,Low,App,3.38,5.0,Closed
TKT_004611,CUST_005382,2024-09-03,Other,Low,Phone,22.25,2.0,Closed
TKT_004612,CUST_005383,2024-06-08,Account,Medium,Email,13.32,3.0,Closed
TKT_004613,CUST_005386,2024-07-03,Account,Low,Phone,16.7,2.0,Closed
TKT_004614,CUST_005387,2024-07-05,Technical,High,Phone,50.46,5.0,Closed
TKT_004615,CUST_005388,2024-08-31,Technical,Low,Phone,37.57,5.0,Closed
TKT_004616,CUST_005388,2024-07-18,Transaction,Medium,Phone,8.17,1.0,Closed
TKT_004617,CUST_005390,2024-05-08,Technical,High,Phone,10.04,4.0,Closed
TKT_004618,CUST_005394,2024-05-12,Account,Low,App,11.38,4.0,Closed
TKT_004619,CUST_005394,2024-07-10,Card,Low,App,4.2,3.0,Closed
TKT_004620,CUST_005394,2024-10-15,Account,Medium,Email,,,Open
TKT_004621,CUST_005395,2024-08-15,Card,Low,Chat,8.59,5.0,Closed
TKT_004622,CUST_005395,2024-09-27,Other,Low,App,15.84,1.0,Closed
TKT_004623,CUST_005397,2024-06-17,Technical,Medium,Chat,18.6,1.0,Closed
TKT_004624,CUST_005398,2024-10-15,Card,Low,Chat,13.52,3.0,Closed
TKT_004625,CUST_005399,2024-09-24,Transaction,Low,App,18.98,4.0,Closed
TKT_004626,CUST_005402,2024-06-10,Transaction,Medium,App,24.55,2.0,Closed
TKT_004627,CUST_005402,2024-07-04,Card,Medium,Chat,38.79,2.0,Closed
TKT_004628,CUST_005404,2024-07-26,Card,Low,Email,13.06,2.0,Closed
TKT_004629,CUST_005406,2024-07-16,Technical,Low,App,20.5,3.0,Closed
TKT_004630,CUST_005408,2024-07-27,Technical,Medium,Phone,13.06,1.0,Closed
TKT_004631,CUST_005411,2024-08-27,Transaction,Low,Phone,41.57,1.0,Closed
TKT_004632,CUST_005411,2024-07-12,Technical,Low,Email,48.26,4.0,Closed
TKT_004633,CUST_005412,2024-09-14,Account,Low,Email,6.98,5.0,Closed
TKT_004634,CUST_005413,2024-10-12,Account,Medium,Chat,16.6,4.0,Closed
TKT_004635,CUST_005413,2024-07-07,Account,Low,Phone,21.18,5.0,Closed
TKT_004636,CUST_005414,2024-06-17,Account,Medium,App,8.37,3.0,Closed
TKT_004637,CUST_005414,2024-10-11,Transaction,Low,Chat,51.1,4.0,Closed
TKT_004638,CUST_005421,2024-06-25,Technical,High,Email,20.84,3.0,Closed
TKT_004639,CUST_005423,2024-08-24,Fraud,Low,Phone,0.97,5.0,Closed
TKT_004640,CUST_005424,2024-07-22,Card,Low,Chat,9.17,3.0,Closed
TKT_004641,CUST_005425,2024-09-18,Account,Low,Phone,2.12,1.0,Closed
TKT_004642,CUST_005425,2024-10-22,Other,Low,Email,15.78,2.0,Closed
TKT_004643,CUST_005427,2024-05-27,Account,Medium,App,26.91,4.0,Closed
TKT_004644,CUST_005428,2024-10-04,Card,Medium,Email,41.42,5.0,Closed
TKT_004645,CUST_005429,2024-07-10,Technical,Medium,Email,23.08,2.0,Closed
TKT_004646,CUST_005429,2024-09-30,Account,Low,Chat,44.18,4.0,Closed
TKT_004647,CUST_005430,2024-09-25,Technical,Medium,Email,4.96,3.0,Closed
TKT_004648,CUST_005434,2024-09-04,Other,Low,App,18.09,2.0,Closed
TKT_004649,CUST_005436,2024-06-05,Transaction,Low,Chat,31.5,2.0,Closed
TKT_004650,CUST_005436,2024-05-28,Technical,High,Phone,46.0,2.0,Closed
TKT_004651,CUST_005439,2024-06-09,Technical,Medium,App,31.83,5.0,Closed
TKT_004652,CUST_005442,2024-09-03,Technical,Low,App,,,Open
TKT_004653,CUST_005443,2024-08-15,Card,Low,App,58.34,4.0,Closed
TKT_004654,CUST_005444,2024-06-28,Account,Medium,App,9.89,4.0,Closed
TKT_004655,CUST_005446,2024-05-15,Fraud,Low,Phone,3.41,4.0,Closed
TKT_004656,CUST_005446,2024-05-11,Card,Low,Phone,,,Open
TKT_004657,CUST_005446,2024-09-28,Other,Low,Email,2.85,5.0,Closed
TKT_004658,CUST_005447,2024-09-14,Account,Low,Chat,11.52,2.0,Closed
TKT_004659,CUST_005451,2024-05-10,Fraud,Low,App,3.48,3.0,Closed
TKT_004660,CUST_005451,2024-08-09,Account,Medium,Email,51.74,3.0,Closed
TKT_004661,CUST_005451,2024-09-23,Transaction,Medium,App,13.98,2.0,Closed
TKT_004662,CUST_005451,2024-07-19,Other,Low,Phone,,,Open
TKT_004663,CUST_005453,2024-07-18,Card,High,Phone,9.56,4.0,Closed
TKT_004664,CUST_005454,2024-10-22,Account,Low,Chat,29.38,4.0,Closed
TKT_004665,CUST_005455,2024-06-25,Account,High,App,28.38,3.0,Closed
TKT_004666,CUST_005455,2024-08-28,Card,Low,Email,24.01,3.0,Closed
TKT_004667,CUST_005457,2024-07-21,Account,Medium,App,20.28,3.0,Closed
TKT_004668,CUST_005457,2024-07-06,Technical,Medium,App,9.42,3.0,Closed
TKT_004669,CUST_005457,2024-09-14,Card,Low,Email,3.99,5.0,Closed
TKT_004670,CUST_005460,2024-07-01,Transaction,Medium,App,20.87,3.0,Closed
TKT_004671,CUST_005460,2024-06-24,Account,Medium,App,3.7,3.0,Closed
TKT_004672,CUST_005460,2024-08-05,Technical,Low,Chat,59.3,5.0,Closed
TKT_004673,CUST_005460,2024-09-27,Fraud,Low,App,1.76,4.0,Closed
TKT_004674,CUST_005460,2024-08-12,Other,Low,Email,27.51,2.0,Closed
TKT_004675,CUST_005465,2024-08-25,Technical,Low,App,9.16,4.0,Closed
TKT_004676,CUST_005467,2024-07-21,Technical,Low,Email,31.84,3.0,Closed
TKT_004677,CUST_005468,2024-07-16,Other,Low,App,20.67,1.0,Closed
TKT_004678,CUST_005468,2024-08-11,Transaction,High,Phone,,,Open
TKT_004679,CUST_005471,2024-05-28,Account,Low,App,34.31,3.0,Closed
TKT_004680,CUST_005471,2024-10-21,Account,Medium,Email,46.8,4.0,Closed
TKT_004681,CUST_005473,2024-07-09,Technical,Medium,Phone,49.88,4.0,Closed
TKT_004682,CUST_005475,2024-05-04,Card,Low,Chat,98.88,5.0,Closed
TKT_004683,CUST_005476,2024-10-22,Technical,Low,App,19.76,3.0,Closed
TKT_004684,CUST_005480,2024-09-22,Account,Low,Email,11.48,5.0,Closed
TKT_004685,CUST_005484,2024-08-18,Transaction,High,App,44.4,2.0,Closed
TKT_004686,CUST_005484,2024-06-08,Card,Medium,Phone,23.35,3.0,Closed
TKT_004687,CUST_005484,2024-07-23,Account,Low,Chat,,,Open
TKT_004688,CUST_005485,2024-06-29,Account,High,Email,40.66,3.0,Closed
TKT_004689,CUST_005490,2024-05-10,Other,Low,Email,20.05,2.0,Closed
TKT_004690,CUST_005491,2024-07-04,Transaction,Low,Email,20.55,3.0,Closed
TKT_004691,CUST_005492,2024-07-19,Other,Low,Chat,17.63,1.0,Closed
TKT_004692,CUST_005497,2024-05-30,Other,Medium,Email,34.8,5.0,Closed
TKT_004693,CUST_005498,2024-08-18,Other,High,Email,56.7,2.0,Closed
TKT_004694,CUST_005499,2024-10-29,Technical,Low,Phone,10.05,3.0,Closed
TKT_004695,CUST_005499,2024-09-26,Technical,Low,Chat,39.75,4.0,Closed
TKT_004696,CUST_005499,2024-07-28,Other,Low,App,23.82,3.0,Closed
TKT_004697,CUST_005499,2024-06-14,Other,Medium,Phone,53.33,3.0,Closed
TKT_004698,CUST_005507,2024-10-24,Account,Medium,Email,16.6,5.0,Closed
TKT_004699,CUST_005507,2024-05-19,Other,Medium,App,54.69,5.0,Closed
TKT_004700,CUST_005509,2024-05-12,Technical,Low,App,13.0,4.0,Closed
TKT_004701,CUST_005509,2024-07-26,Other,Low,Email,28.9,3.0,Closed
TKT_004702,CUST_005509,2024-07-18,Account,Low,Chat,28.21,1.0,Closed
TKT_004703,CUST_005509,2024-08-17,Other,Low,App,12.23,3.0,Closed
TKT_004704,CUST_005509,2024-07-21,Transaction,Low,App,18.97,1.0,Closed
TKT_004705,CUST_005511,2024-09-13,Technical,Low,Phone,45.69,5.0,Closed
TKT_004706,CUST_005511,2024-10-30,Account,Low,App,12.79,3.0,Closed
TKT_004707,CUST_005512,2024-05-17,Card,Low,Chat,61.89,5.0,Closed
TKT_004708,CUST_005512,2024-06-05,Other,Medium,Chat,9.47,5.0,Closed
TKT_004709,CUST_005512,2024-08-04,Transaction,Medium,App,13.71,3.0,Closed
TKT_004710,CUST_005514,2024-06-13,Card,Medium,Chat,18.88,4.0,Closed
TKT_004711,CUST_005516,2024-05-08,Account,Medium,App,13.18,2.0,Closed
TKT_004712,CUST_005517,2024-07-24,Account,Medium,App,18.8,3.0,Closed
TKT_004713,CUST_005519,2024-10-20,Transaction,Medium,Phone,19.03,5.0,Closed
TKT_004714,CUST_005520,2024-06-07,Fraud,Low,App,1.19,1.0,Closed
TKT_004715,CUST_005521,2024-07-25,Card,Medium,Chat,7.77,1.0,Closed
TKT_004716,CUST_005521,2024-09-16,Account,Low,Chat,27.04,5.0,Closed
TKT_004717,CUST_005522,2024-09-24,Account,High,App,23.32,1.0,Closed
TKT_004718,CUST_005523,2024-05-07,Account,Low,App,17.19,5.0,Closed
TKT_004719,CUST_005527,2024-07-28,Card,Low,App,25.3,2.0,Closed
TKT_004720,CUST_005528,2024-10-22,Technical,Low,App,30.67,3.0,Closed
TKT_004721,CUST_005528,2024-05-24,Technical,Medium,Phone,18.91,1.0,Closed
TKT_004722,CUST_005528,2024-07-24,Account,Medium,Chat,36.31,2.0,Closed
TKT_004723,CUST_005530,2024-06-11,Card,Medium,Chat,9.5,1.0,Closed
TKT_004724,CUST_005531,2024-05-31,Other,Medium,Email,19.77,2.0,Closed
TKT_004725,CUST_005532,2024-07-30,Technical,Low,App,,,Open
TKT_004726,CUST_005533,2024-07-11,Card,Low,App,22.22,3.0,Closed
TKT_004727,CUST_005533,2024-05-08,Transaction,Medium,Email,31.09,5.0,Closed
TKT_004728,CUST_005534,2024-08-14,Account,Low,Email,46.81,4.0,Closed
TKT_004729,CUST_005537,2024-09-27,Fraud,Low,App,4.17,4.0,Closed
TKT_004730,CUST_005537,2024-05-23,Other,Low,App,18.01,5.0,Closed
TKT_004731,CUST_005539,2024-06-29,Transaction,Medium,Email,19.43,5.0,Closed
TKT_004732,CUST_005540,2024-06-19,Technical,Low,Phone,8.83,5.0,Closed
TKT_004733,CUST_005540,2024-09-13,Transaction,Low,App,21.37,4.0,Closed
TKT_004734,CUST_005542,2024-07-24,Card,Low,Email,1.86,5.0,Closed
TKT_004735,CUST_005546,2024-07-16,Other,Low,Email,25.34,4.0,Closed
TKT_004736,CUST_005547,2024-09-20,Account,Low,Chat,38.44,4.0,Closed
TKT_004737,CUST_005548,2024-10-13,Card,High,App,28.35,2.0,Closed
TKT_004738,CUST_005551,2024-08-02,Card,Low,App,57.63,4.0,Closed
TKT_004739,CUST_005551,2024-05-24,Fraud,Low,App,0.9,3.0,Closed
TKT_004740,CUST_005554,2024-06-04,Transaction,Low,App,4.25,5.0,Closed
TKT_004741,CUST_005555,2024-06-10,Transaction,Medium,App,59.42,4.0,Closed
TKT_004742,CUST_005556,2024-08-20,Transaction,Low,Email,16.67,3.0,Closed
TKT_004743,CUST_005556,2024-08-17,Other,Low,Email,20.34,2.0,Closed
TKT_004744,CUST_005561,2024-08-27,Technical,Low,App,33.68,2.0,Closed
TKT_004745,CUST_005563,2024-05-05,Account,High,Phone,10.03,4.0,Closed
TKT_004746,CUST_005563,2024-07-25,Other,Low,Phone,5.3,4.0,Closed
TKT_004747,CUST_005565,2024-09-14,Other,Low,App,10.64,5.0,Closed
TKT_004748,CUST_005565,2024-09-21,Account,High,App,5.49,4.0,Closed
TKT_004749,CUST_005567,2024-06-25,Other,Medium,Chat,11.94,4.0,Closed
TKT_004750,CUST_005571,2024-08-30,Card,Low,Chat,4.39,5.0,Closed
TKT_004751,CUST_005572,2024-07-18,Account,Low,App,7.7,4.0,Closed
TKT_004752,CUST_005572,2024-07-14,Account,Medium,App,14.77,4.0,Closed
TKT_004753,CUST_005573,2024-06-07,Account,Low,Email,25.83,5.0,Closed
TKT_004754,CUST_005574,2024-09-18,Transaction,Low,Chat,35.25,1.0,Closed
TKT_004755,CUST_005574,2024-05-16,Technical,High,App,5.63,2.0,Closed
TKT_004756,CUST_005574,2024-08-19,Transaction,Low,Email,79.05,3.0,Closed
TKT_004757,CUST_005574,2024-10-02,Technical,Medium,App,9.06,5.0,Closed
TKT_004758,CUST_005576,2024-05-08,Transaction,High,Chat,9.98,1.0,Closed
TKT_004759,CUST_005576,2024-10-11,Card,Low,Email,3.17,2.0,Closed
TKT_004760,CUST_005576,2024-06-22,Fraud,Low,App,5.03,1.0,Closed
TKT_004761,CUST_005577,2024-07-23,Technical,Low,Email,6.67,1.0,Closed
TKT_004762,CUST_005579,2024-05-29,Technical,Low,Phone,26.69,3.0,Closed
TKT_004763,CUST_005580,2024-06-28,Card,Low,Phone,27.93,4.0,Closed
TKT_004764,CUST_005581,2024-09-05,Other,Low,Phone,15.17,4.0,Closed
TKT_004765,CUST_005581,2024-10-21,Card,Low,App,11.53,2.0,Closed
TKT_004766,CUST_005584,2024-06-30,Transaction,Low,Phone,17.01,4.0,Closed
TKT_004767,CUST_005587,2024-06-15,Transaction,Medium,Email,,,Open
TKT_004768,CUST_005587,2024-07-28,Technical,Low,Email,,,Open
TKT_004769,CUST_005587,2024-06-24,Transaction,Low,App,42.87,5.0,Closed
TKT_004770,CUST_005588,2024-07-02,Card,Low,Email,6.36,5.0,Closed
TKT_004771,CUST_005592,2024-08-02,Technical,Medium,Phone,14.77,3.0,Closed
TKT_004772,CUST_005594,2024-05-24,Transaction,Medium,Phone,10.75,2.0,Closed
TKT_004773,CUST_005595,2024-09-04,Card,Low,App,35.8,4.0,Closed
TKT_004774,CUST_005597,2024-10-15,Fraud,Low,Email,2.42,2.0,Closed
TKT_004775,CUST_005597,2024-09-19,Card,Medium,Email,31.46,4.0,Closed
TKT_004776,CUST_005599,2024-06-17,Transaction,Low,App,,,Open
TKT_004777,CUST_005600,2024-06-01,Transaction,Low,App,22.3,4.0,Closed
TKT_004778,CUST_005600,2024-08-25,Technical,Low,Email,25.01,2.0,Closed
TKT_004779,CUST_005601,2024-10-14,Transaction,Medium,Phone,14.03,3.0,Closed
TKT_004780,CUST_005601,2024-05-24,Technical,Medium,Phone,13.29,2.0,Closed
TKT_004781,CUST_005601,2024-10-30,Other,High,Phone,13.46,2.0,Closed
TKT_004782,CUST_005602,2024-10-06,Fraud,Low,Email,9.07,4.0,Closed
TKT_004783,CUST_005603,2024-08-24,Other,Low,Email,14.4,2.0,Closed
TKT_004784,CUST_005603,2024-09-25,Account,Low,Phone,4.69,3.0,Closed
TKT_004785,CUST_005603,2024-08-24,Technical,Low,Phone,12.66,1.0,Closed
TKT_004786,CUST_005604,2024-10-25,Technical,Low,Phone,8.51,5.0,Closed
TKT_004787,CUST_005604,2024-05-22,Card,Medium,App,16.34,5.0,Closed
TKT_004788,CUST_005606,2024-06-13,Transaction,Medium,App,14.13,5.0,Closed
TKT_004789,CUST_005606,2024-07-09,Transaction,Low,Email,38.23,5.0,Closed
TKT_004790,CUST_005607,2024-05-13,Card,Low,App,26.2,3.0,Closed
TKT_004791,CUST_005607,2024-08-16,Account,Medium,Chat,78.26,4.0,Closed
TKT_004792,CUST_005607,2024-10-22,Transaction,Low,App,12.68,1.0,Closed
TKT_004793,CUST_005610,2024-06-28,Card,Medium,App,28.0,4.0,Closed
TKT_004794,CUST_005612,2024-06-17,Card,Low,Phone,31.82,5.0,Closed
TKT_004795,CUST_005613,2024-08-02,Transaction,Low,Phone,,,Open
TKT_004796,CUST_005615,2024-09-04,Account,Low,App,55.88,4.0,Closed
TKT_004797,CUST_005618,2024-10-23,Account,Low,Chat,30.52,2.0,Closed
TKT_004798,CUST_005619,2024-07-18,Card,Medium,Chat,41.74,5.0,Closed
TKT_004799,CUST_005620,2024-06-10,Transaction,Medium,Phone,33.53,3.0,Closed
TKT_004800,CUST_005622,2024-05-11,Card,Medium,App,25.82,4.0,Closed
TKT_004801,CUST_005622,2024-09-26,Account,Low,Email,32.59,5.0,Closed
TKT_004802,CUST_005624,2024-09-03,Account,Low,Chat,35.52,3.0,Closed
TKT_004803,CUST_005628,2024-08-31,Other,Low,Email,8.09,4.0,Closed
TKT_004804,CUST_005628,2024-10-17,Transaction,Low,Chat,30.21,1.0,Closed
TKT_004805,CUST_005629,2024-05-30,Card,Low,Chat,1.0,5.0,Closed
TKT_004806,CUST_005630,2024-09-01,Fraud,Medium,App,0.27,4.0,Closed
TKT_004807,CUST_005632,2024-10-17,Other,Low,App,16.26,4.0,Closed
TKT_004808,CUST_005632,2024-05-06,Transaction,Low,Chat,11.96,3.0,Closed
TKT_004809,CUST_005633,2024-08-18,Account,Low,Chat,29.96,4.0,Closed
TKT_004810,CUST_005639,2024-07-14,Card,Low,Email,17.22,4.0,Closed
TKT_004811,CUST_005640,2024-09-25,Transaction,Medium,Email,22.38,5.0,Closed
TKT_004812,CUST_005640,2024-06-17,Account,Low,Email,20.37,2.0,Closed
TKT_004813,CUST_005641,2024-06-05,Card,Medium,App,15.81,3.0,Closed
TKT_004814,CUST_005642,2024-05-26,Card,Low,Phone,10.93,3.0,Closed
TKT_004815,CUST_005643,2024-08-06,Technical,High,Email,34.65,4.0,Closed
TKT_004816,CUST_005646,2024-07-23,Transaction,Low,Email,,,Open
TKT_004817,CUST_005646,2024-08-06,Other,Low,Chat,42.58,4.0,Closed
TKT_004818,CUST_005650,2024-06-29,Transaction,Low,Email,4.7,4.0,Closed
TKT_004819,CUST_005651,2024-09-29,Technical,Low,App,,,Open
TKT_004820,CUST_005651,2024-07-31,Fraud,Medium,Email,4.14,3.0,Closed
TKT_004821,CUST_005652,2024-08-30,Transaction,Low,App,23.53,4.0,Closed
TKT_004822,CUST_005652,2024-05-29,Account,Medium,App,7.16,3.0,Closed
TKT_004823,CUST_005653,2024-06-28,Account,Low,App,14.43,4.0,Closed
TKT_004824,CUST_005654,2024-07-06,Other,Medium,App,9.92,4.0,Closed
TKT_004825,CUST_005655,2024-06-18,Transaction,Low,App,4.89,3.0,Closed
TKT_004826,CUST_005656,2024-06-28,Card,Low,Chat,28.61,3.0,Closed
TKT_004827,CUST_005657,2024-05-21,Transaction,High,Email,5.8,4.0,Closed
TKT_004828,CUST_005659,2024-10-14,Transaction,Low,Email,23.71,4.0,Closed
TKT_004829,CUST_005660,2024-05-17,Card,Medium,App,25.43,4.0,Closed
TKT_004830,CUST_005662,2024-06-23,Transaction,Medium,Phone,8.82,4.0,Closed
TKT_004831,CUST_005669,2024-08-20,Account,High,App,6.62,3.0,Closed
TKT_004832,CUST_005672,2024-08-12,Account,High,Chat,8.43,3.0,Closed
TKT_004833,CUST_005675,2024-05-04,Transaction,Medium,App,29.53,1.0,Closed
TKT_004834,CUST_005677,2024-09-01,Transaction,Low,Phone,19.61,4.0,Closed
TKT_004835,CUST_005677,2024-09-03,Technical,Low,Email,20.37,2.0,Closed
TKT_004836,CUST_005682,2024-09-16,Technical,Low,Phone,13.57,3.0,Closed
TKT_004837,CUST_005682,2024-09-07,Fraud,Medium,App,11.38,3.0,Closed
TKT_004838,CUST_005684,2024-05-20,Technical,Low,App,17.15,3.0,Closed
TKT_004839,CUST_005685,2024-08-16,Transaction,Low,Chat,8.83,3.0,Closed
TKT_004840,CUST_005686,2024-07-02,Other,Low,App,19.43,4.0,Closed
TKT_004841,CUST_005688,2024-08-22,Other,Low,App,25.55,3.0,Closed
TKT_004842,CUST_005691,2024-07-06,Account,Medium,App,66.3,2.0,Closed
TKT_004843,CUST_005694,2024-05-17,Transaction,Medium,Email,18.1,3.0,Closed
TKT_004844,CUST_005694,2024-09-04,Fraud,Medium,App,1.64,4.0,Closed
TKT_004845,CUST_005695,2024-10-07,Card,High,Chat,5.71,4.0,Closed
TKT_004846,CUST_005695,2024-05-08,Transaction,Low,Chat,53.06,3.0,Closed
TKT_004847,CUST_005695,2024-08-11,Transaction,Medium,Phone,16.25,3.0,Closed
TKT_004848,CUST_005696,2024-08-18,Card,Low,App,59.36,5.0,Closed
TKT_004849,CUST_005697,2024-05-27,Account,Low,Email,39.84,4.0,Closed
TKT_004850,CUST_005699,2024-05-08,Card,High,App,25.26,2.0,Closed
TKT_004851,CUST_005699,2024-10-05,Transaction,Low,Phone,7.78,3.0,Closed
